UMAP_1,UMAP_2,Cluster_ID,Clean_Title,Question_ID,Mapped_Label,Label_ID
11.468249,5.8436484,19,combine semantic search sql analytical queries,78736350,Vector Embeddings,6
8.942664,3.6966782,87,doesnt fuzzywuzzys processextractbests give score tested string contains query string,78455102,Vector Embeddings,6
8.468449,7.650902,67,distant supervision rulebased labelling approach,58443783,Errors,0
4.089443,6.335749,73,runtimeerror cuda error cublasstatusexecutionfailed,70381221,Tool Usage,4
7.6669617,8.66135,49,train ner model nltk custom corpus,42706207,Implementation,1
11.072751,8.880194,8,extract datetime german sentences,54554974,Errors,0
3.7286859,4.3913302,75,want give categorical variable input embedding layer keras train embedding layer,57244472,Tool Usage,4
8.91661,3.657312,87,python compare strings different languages,64235032,Vector Embeddings,6
8.201805,3.4881504,88,comparing similarity spoken written form text,79498915,Model Training,2
10.819161,2.5155575,37,trying remove large amounts text pandas series list,50856890,Errors,0
7.948232,7.0932465,76,extracting human names description,49606398,Tool Usage,4
9.785075,2.2908006,38,evaluation regression model r,37615222,Implementation,1
1.7252327,5.914226,15,use sentence bert transformers torch,69667729,Implementation,1
3.7740443,4.8086085,75,adjust learning rate n number epochs,68492369,Tool Usage,4
6.6938114,5.77583,47,trouble implementing texttosign language translation guidance,78442932,Model Training,2
10.023899,8.087473,40,cfg available pos tags part speech tags validate grammar sentences english,38347895,Implementation,1
11.516424,5.7815695,19,internal search optimization relevance,52409500,Vector Embeddings,6
6.6184826,4.44308,80,text classification find features affected decision,20830964,Implementation,1
1.6116261,6.0182548,15,difference bertmodel vs bertforsequenceclassification,76578329,Implementation,1
8.193285,2.6019995,48,minimum edit distance reconstruction,10638597,Tool Usage,4
9.439088,0.686512,4,find bigrams include predefined words,53839740,Tool Usage,4
10.858565,2.5719128,37,deleting specific line dataframe python nlp,73266721,Errors,0
9.842703,7.8333187,40,use dutch tagger list sentences list,61539378,Implementation,1
9.965722,8.3830385,40,retrieve list modelspecific pos tags using spacy,73869397,Implementation,1
3.5665052,7.144137,26,gpt question answering based keywords,70784728,Vector Embeddings,6
9.633828,2.719681,38,text analytics vs natural language processing difference,45822187,Implementation,1
3.1728292,6.408755,30,use deberta model et al spyder,71878447,Model Training,2
7.810961,7.5649257,77,listbased named entity recognition search engine scale,61319219,Vector Embeddings,6
1.8908556,5.9677734,15,resourceexhaustederror tensorflow bert classifier,78209199,Implementation,1
4.983763,2.5323474,83,get weight matrices gensim wordvec,41162876,Errors,0
5.2860293,6.537385,-1,run python runsquadpy doesnt work,62691434,Uncertain,5
8.11076,3.7599006,88,sentence comparison nlp,12053241,Model Training,2
7.451782,0.8513637,9,textblob tweets typeerror text argument passed inittext must string class pandascoreseriesseries rows lists,62611786,Text Preprocessing,3
9.448169,1.5284387,-1,plotting frequency items space issue,31812825,Uncertain,5
9.09132,2.7105908,39,use python convert files word counts sparse matrix,29633423,Errors,0
4.1254683,4.944095,75,model constructed shape none input kerastensortypespectensorspecshapenone,71935529,Tool Usage,4
6.3998647,8.678076,54,spacy add custom ner labels pretrained model,69181078,Implementation,1
1.54981,5.789474,15,normalize output bert classifier,63112907,Implementation,1
1.6666071,5.6671495,15,build train bert scratch vocab masked language modeling mlm,73711946,Implementation,1
6.753713,4.4478593,80,classification text multiple categories,45432061,Implementation,1
4.5940785,3.3007066,85,initialize wordembeddings vocabulary word,48395570,Implementation,1
1.4015566,5.76173,15,use bert feature extraction unique word,55575681,Implementation,1
3.9577804,6.992896,26,one get llm model name version using google ai edge sdk,79347444,Vector Embeddings,6
8.020285,3.5526845,88,use partsofspeech evaluate semantic text similarity,11454113,Model Training,2
10.994508,5.106658,28,evaluations spelling correction model,38088971,Implementation,1
3.4091337,4.546817,-1,add cnn layer bilstm layer,62796481,Uncertain,5
8.692832,3.521335,87,spellcheck find onetoone token difference mapping two strings,45685285,Vector Embeddings,6
3.3261049,1.440527,2,add new features tfidf matrix,69832540,Text Preprocessing,3
6.819535,8.716276,60,spacy matcher regex across tokens,69855625,Text Preprocessing,3
3.3637567,1.366511,2,use tf idf vectorizer lstm keras python,52182185,Text Preprocessing,3
4.37827,8.32208,22,wit ai message api,45133379,Model Training,2
10.005838,7.872016,40,numerical pos tag training nltk python,34845702,Implementation,1
9.602487,2.5629048,38,structure scientific references groups using r,70945331,Implementation,1
3.1269548,4.906869,68,sinusoidal embedding attention,46452020,Text Preprocessing,3
10.799621,6.5679584,31,extract common hypernym different words using wordnet java,37447685,Tool Usage,4
4.0023713,4.623639,75,declaring inputshape converted sequence keras,53947959,Tool Usage,4
6.785349,3.947946,43,bartlargecnn summarization model giving funny output different length settings,75795474,Implementation,1
3.6855993,4.446336,75,rnnlm using theano,35129424,Tool Usage,4
6.631639,7.648373,56,updating spacytokenizergetregexpatternnlptokenizertokenmatch hashtags tokenized single token,66738070,Errors,0
3.83906,5.7308483,-1,specify tasktype embeddings vertex ai,77614620,Uncertain,5
10.710427,2.3900583,37,pandas unexponde series based index,68082460,Errors,0
4.401866,2.594492,10,anyone tell model skipgram cbow used gensim,43171573,Vector Embeddings,6
5.3950086,7.756149,51,load english language model spacy jupyter notebook python,75902234,Text Preprocessing,3
6.7636647,5.775099,47,language related clientserver application mean,2065090,Model Training,2
5.0867805,6.00362,74,error typeerror int object subscriptable using lops python,68052695,Uncertain,5
10.814952,2.6822197,37,remove url convert special characters text pandas series,48853691,Errors,0
10.385435,6.1349545,-1,determine plurality nounverb,62207731,Uncertain,5
3.5298169,5.9519944,58,automodelforsequenceclassification loss decrease,79010018,Implementation,1
6.8260603,1.1949875,14,features sentiment analysis twitter data related music,40569773,Implementation,1
11.04284,8.84822,8,using pythons nltk library grab dates sentences belong,12138656,Errors,0
3.767546,5.159348,75,node iteratorgetnext invalidargument add tensor batch number elements match shapes tensor batch,74433941,Tool Usage,4
10.461373,1.9244584,37,apply function whole dataset python,56040665,Errors,0
6.4561386,1.7691737,13,nlp qualitatively positive vs negative sentence,122595,Model Training,2
3.8603537,4.7028174,75,may run half neural network model prediction,55664489,Tool Usage,4
5.018526,7.273315,50,send pdf file jupyter notebook process notebook display result webapp,76996988,Uncertain,5
3.739061,5.6106563,75,tensorflow loading weights cpu model trained gpu,68177344,Tool Usage,4
6.9167953,1.1788743,14,perl java sentiment analysis,4185199,Implementation,1
4.1108537,3.789345,84,explanation buildvocab torch association pretrained embeddings,58854702,Model Training,2
9.762462,2.5803154,38,extract contents korpus object r,14835894,Implementation,1
3.7250824,4.8761325,75,format ragged tensor encoderdecoder model,77048121,Tool Usage,4
5.292122,0.66565067,5,perplexity comparision issue sklearn lda vs gensim lda,40524768,Implementation,1
11.674429,5.6778655,19,generate word forms using lucene hunspell,13725861,Vector Embeddings,6
2.6819258,6.5416694,30,hugging face transformers embedding layer position tokentype embeddings,78827558,Model Training,2
9.740293,6.3920584,79,ntlk classifying noun location,50302569,Errors,0
6.859074,8.907661,60,spacy matcher fails full stops,69067093,Text Preprocessing,3
5.3722906,7.6734753,51,trying install spacy mac using pip,73855565,Text Preprocessing,3
3.4851718,1.2928829,2,get frequency terms generated tfidfgetfeaturenamesout,74606919,Text Preprocessing,3
10.072677,5.5076504,86,dose chinese wordpiece,59402205,Tool Usage,4
5.259551,5.118985,55,saving subclass model custom training,65505601,Tool Usage,4
3.8213043,5.3137646,75,module tensorflowkerasoptimizers attribute legacy,76094544,Tool Usage,4
3.0933995,5.100215,68,use pytorchs tanslation seqseq using inputs,55565616,Text Preprocessing,3
3.4493768,1.3481363,2,r tfidf inverse document frequency,61893847,Text Preprocessing,3
8.697788,7.756252,-1,stanford nlp tools lots text,6547132,Uncertain,5
7.525863,8.712491,49,add ner tags features,44717484,Implementation,1
7.8692923,8.961829,49,evaluation stanford crf classifier,55032878,Implementation,1
6.648918,1.192227,14,find emotion attached sentence nlp,62689710,Implementation,1
4.3423576,7.559273,16,langchain conversation chain looping initial greeting,78576974,Errors,0
9.8871765,8.337319,40,building tagger spacy,69352275,Implementation,1
3.363379,1.412143,2,combine tfidf features features,48573174,Text Preprocessing,3
3.519174,1.2705228,2,calculate tfidf values noun documents excluding spacy stop words,71446612,Text Preprocessing,3
11.661551,5.781503,19,approachessuggestiosn classifying keyword search space reduced elasticsearch,57180861,Vector Embeddings,6
3.8629804,5.1518784,75,tensorflow graph execution require different shapes eager execution,78497850,Tool Usage,4
1.5457176,6.018666,15,evaluating bertopic model based classification metrics,76235208,Implementation,1
4.371272,7.4461756,16,langchain always shows template content,77015160,Errors,0
4.111162,3.7867126,84,pytorch word embeddings results nan values,62585254,Model Training,2
4.3376336,7.4615703,16,combining falcon b instruct langchain,77868284,Errors,0
3.4131753,6.5075727,30,finetuned mlm based roberta improving performance,76066313,Model Training,2
4.095353,4.297659,75,rnn text generation balance trainingtest lost validation loss,61349280,Tool Usage,4
7.5527787,2.954664,89,clustering strings based similar word sequences,28353888,Text Preprocessing,3
6.746944,4.4337955,80,ai stringtext classificationcategorization eg stringtext classified company name,10220790,Implementation,1
7.5191283,0.8052543,9,preprocessing tweets remove eliminate stop words remove user list list python,62139308,Text Preprocessing,3
8.047065,2.6885436,48,would make clusters levenshtein similarity matrix,75212147,Tool Usage,4
3.7356153,4.4112344,75,matrix given input kerass embedding layer,53152149,Tool Usage,4
7.236373,2.7628858,89,finding number clusters using elbow method kmedoids,69274494,Text Preprocessing,3
7.167665,6.874921,52,python nltk wordtokenize string length limit,56451430,Vector Embeddings,6
4.577046,3.3171895,85,non english word embedding english word embedding,52402693,Implementation,1
3.0296676,5.6978397,57,prevent transformer generate function produce certain words,75839825,Model Training,2
5.5494394,0.31159657,6,determine number topics lda,17421887,Tool Usage,4
1.435259,5.9556007,15,save parameters related classifier layer pretrained bert model due memory concerns,68814074,Implementation,1
10.214772,6.513298,-1,looking word parsing web site tells word noun verb etc,8635736,Uncertain,5
6.1542115,3.9513724,65,naive bayes text analysis sklearn,58676580,Implementation,1
4.0702887,4.622456,75,gliner finetuning validation loss logging,78697141,Tool Usage,4
9.272794,9.426557,66,check one phrase relates another using opennlp,22028635,Model Training,2
3.6404357,4.9397173,75,learnable weighted mean operation pytorch,77043542,Tool Usage,4
6.2097178,8.824005,54,understanding examples custom ner using spacy,78415607,Implementation,1
9.100615,2.8542352,39,extract phrase count text files based keyword,70214262,Errors,0
10.902927,7.510093,25,lemmatizer r python,22993796,Model Training,2
8.771882,7.272169,-1,difference nechunk nltk stanza ner,64671500,Uncertain,5
5.0757976,3.23762,82,fastest retrieve word vectors sequence fed model,58817912,Uncertain,5
7.6065307,8.673371,49,custom ner pos tagging,21357881,Implementation,1
6.9741035,1.2691499,14,quantifying sentiment analysis using python,51343373,Implementation,1
